Replacement Yield by year
MSY=  294.567
Year ReplacYield Bsp Catch
1964 2.3653e-05 3289.23
1965 6.16393 3245.94
1966 52.791 3076.73
1967 174.27 2821.46
1968 320.574 2620.57
1969 460.983 2335.8
1970 512.902 2270.38
1971 484.005 2157.46
1972 422.449 2046.95
1973 419.362 1665.61
1974 445.543 1423.06
1975 418.726 1358.99
1976 365.571 1293.62
1977 310.36 1070.69
1978 251.483 955.265
1979 197.502 833.606
1980 172.395 726.294
1981 228.275 726.504
1982 364.122 741.339
1983 458.168 790.934
1984 427.13 896.643
1985 364.281 953.216
1986 309.807 930.834
1987 241.556 861.743
1988 188.266 805.155
1989 155.662 663.934
1990 131.683 518.521
1991 114.951 517.813
1992 107.285 573.303
1993 100.427 591.928
1994 103.679 585.118
1995 112.004 577.482
1996 116.11 560.866
1997 118.852 549.577
1998 125.499 552.096
1999 132.873 569.601
2000 139.614 537.688
2001 153.85 515.328
2002 181.892 496.028
2003 195.66 520.045
2004 185.994 523.715
2005 164.399 533.285
2006 153.378 537.757
2007 159.687 552.428
2008 173.452 582.635
2009 169.017 623.85
2010 150.09 647.539
2011 134.764 649.451
2012 127.008 635.201
2013 120.244 614.302
2014 119.901 584.674
2015 142.212 576.03
2016 172.155 576.313
2017 177.783 591.535
2018 156.73 611.264
2019 143.631 613.605
2020 161.876 605.775
2021 179.15 638.999
2022 163.948 653.516
2023 121.787 657.649
2024 118.343 613.119
